Runemastered Wrapped Sandals	41	1252
Runemastered Trimmed Greaves	39	1273
Runemastered Wayfarer Jacket	50	1056
Runeforged Elementalist Robe	47	1069
Runeforged Reefsteel Greaves	39	1261
Runeforged Chieftain Cuirass	45	1104
Runeforged Leatherbound Hood	53	1426
Runeforged Seer Crest Shield	9	1705
Runeforged Elegant Greathelm	52	1505
Runeforged Spikeward Buckler	6	1628
Runemastered Elite Greathelm	52	1515
Runemastered Explorer Armour	48	1153
Runemastered Feathered Tiara	54	1488
Runemastered Nettle Talisman	244	1761
Runemastered Oak Greathammer	23	1768
Runemastered Ornate Ringmail	49	1198
Runemastered Plate Gauntlets	36	1399
Runemastered Vermeil Circlet	54	1490
Runeforged Goliath Greathelm	52	1503
Runeforged Gladiatorial Helm	55	1529
Runeforged Elaborate Sandals	41	1244
Runeforged Embroidered Boots	40	1211
Runeforged Faithful Leggings	43	1300
Runeforged Revered Vestments	49	1176
Runeforged Swiftstalker Coat	46	1015
Runemastered Tenebrous Crown	56	1566
Runemastered Tideseer Mantle	49	1192
Runemastered Veridical Chain	2	1568
Runemastered Aberrant Sledge	23	1778
Runeforged Cultist Gauntlets	36	1394
Runeforged Dragonscale Boots	40	1216
Runeforged Falconer's Jacket	50	1051
Runeforged Fortress Sabatons	42	1284
Runeforged Paragon Greathelm	52	1509
Runeforged Sandsworn Sandals	41	1249
Runeforged Vaal Crest Shield	9	1714
Runeforged Vaal Tower Shield	5	1662
Runeforged Feathered Raiment	47	1082
Runeforged Gladiatorial Helm	55	1533
Runeforged Sirenscale Gloves	35	1356
Runemastered Primal Markings	50	1060
Runeforged Rusted Greathelm	52	1494
Runeforged Secured Leggings	43	1294
Runeforged Maraketh Cuirass	45	1099
Runeforged Spired Greathelm	52	1497
Runeforged Intricate Gloves	35	1347
Runeforged Stacked Sabatons	42	1277
Runeforged Felled Greatclub	23	1765
Runemastered Beaded Circlet	54	1486
Runemastered Bronze Greaves	39	1272
Runemastered Embossed Boots	40	1219
Runemastered Engraved Focus	229	1610
Runemastered Feathered Robe	47	1084
Runemastered Mail Vestments	49	1187
Runemastered Plated Buckler	6	1637
Runemastered Rusted Cuirass	45	1118
Runemastered Spined Bracers	34	1323
Runemastered Tempered Mitts	33	1380
Runemastered Threaded Shoes	44	1234
Runemastered Wooden Buckler	6	1636
Runeforged Scalper's Jacket	50	1037
Runemastered Ridged Buckler	6	1639
Runemastered Spiked Buckler	6	1640
Runemastered Steeltoe Boots	40	1220
Runeforged Cleric Vestments	49	1172
Runeforged Covered Sabatons	42	1278
Runeforged Juggernaut Plate	45	1103
Runeforged Laminate Buckler	6	1623
Runeforged Pauascale Gloves	35	1348
Runeforged Scoundrel Jacket	50	1038
Runeforged Spiritbone Crown	56	1549
Runeforged Steelpoint Shoes	44	1226
Runeforged Stratified Targe	8	1685
Runeforged Fierce Greathelm	52	1501
Runeforged Flexile Sabatons	42	1279
Runeforged Gilded Vestments	49	1174
Runeforged Hardened Bracers	34	1312
Runeforged Monument Greaves	39	1262
Runeforged Elegant Slippers	41	1245
Runeforged Itinerant Jacket	50	1045
Runeforged Occultist Mantle	49	1179
Runeforged Venerated Mantle	49	1175
Runeforged Bombard Crossbow	228	1795
Runemastered Anchorite Garb	50	1057
Runemastered Goldcast Cuffs	37	1417
Runemastered Ironhead Spear	216	1733
Runemastered Ornate Buckler	6	1641
Runemastered Tense Crossbow	228	1791
Runemastered Verisium Cuffs	37	1418
Runemastered Votive Raiment	47	1089
Runeforged Hardleather Coat	46	1008
Runeforged Champion Cuirass	45	1106
Runeforged Gladiator Armour	48	1134
Runeforged Bastion Sabatons	42	1281
Runeforged Deerstalker Hood	53	1431
Runeforged Inquisitor Crown	56	1553
Runeforged Jingling Buckler	6	1629
Runeforged Plated Vestments	49	1180
Runeforged Treerunner Shoes	44	1229
Runeforged Zealot Gauntlets	36	1391
Runeforged Lizardscale Coat	46	1014
Runeforged Engraved Bracers	34	1313
Runeforged Grand Manchettes	231	1401
Runeforged Ornate Gauntlets	36	1390
Runeforged Stalking Bracers	34	1316
Runeforged Veteran Sabatons	42	1282
Runeforged Vicious Talisman	244	1764
Runemastered Ancestral Mail	48	1156
Runemastered Decorated Helm	55	1539
Runemastered Plated Raiment	47	1092
Runemastered Twilight Tiara	54	1492
Runeforged Enlightened Robe	47	1074
Runeforged Apostle Leggings	43	1301
Runeforged Gutspike Buckler	6	1632
Runeforged Masked Greathelm	52	1508
Runemastered Exquisite Vest	46	1029
Runeforged Zenith Vestments	49	1178
Runeforged Sacramental Robe	47	1081
Runeforged Warlock Leggings	43	1302
Runeforged Cryptic Leggings	43	1303
Runeforged Daggerfoot Shoes	44	1233
Runeforged Polished Bracers	34	1319
Runeforged Tasalian Greaves	39	1269
Runeforged Leather Buckler	6	1615
Runeforged Padded Leggings	43	1293
Runeforged Pathfinder Coat	46	999
Runeforged Wrapped Sandals	41	1238
Runeforged Braced Sabatons	42	1276
Runeforged Lattice Sandals	41	1239
Runeforged Stitched Gloves	35	1345
Runeforged Vagabond Armour	48	1127
Runeforged Jewelled Gloves	35	1346
Runeforged Bolstered Mitts	33	1367
Runeforged Trimmed Greaves	39	1259
Runeforged Wayfarer Jacket	50	1035
Runeforged Elite Greathelm	52	1498
Runeforged Explorer Armour	48	1129
Runeforged Feathered Tiara	54	1471
Runeforged Feathered Targe	8	1684
Runeforged Nettle Talisman	244	1760
Runeforged Oak Greathammer	23	1767
Runeforged Sturdy Crossbow	228	1792
Runemastered Cultist Crown	56	1560
Runemastered Mail Sabatons	42	1286
Runemastered Marabout Garb	50	1055
Runemastered Rhoahide Coat	46	1023
Runemastered Riveted Mitts	33	1379
Runemastered Rough Greaves	39	1270
Runemastered Shaman Mantle	49	1188
Runemastered Shrouded Vest	46	1022
Runemastered Silk Slippers	41	1254
Runemastered Straw Sandals	41	1251
Runemastered Suede Bracers	34	1320
Runemastered Tattered Robe	47	1083
Runemastered Sombre Gloves	35	1358
Runemastered Crystal Focus	229	1612
Runemastered Hunting Shoes	44	1235
Runeforged Kalguuran Cuffs	37	1407
Runeforged Plate Gauntlets	36	1388
Runeforged Vermeil Circlet	54	1473
Runeforged Weaver Leggings	43	1296
Runeforged Tideseer Mantle	49	1173
Runeforged Colosseum Plate	45	1105
Runeforged Righteous Cuffs	37	1408
Runeforged Studded Sandals	41	1243
Runeforged Elegant Greaves	39	1264
Runeforged Refined Bracers	34	1314
Runeforged Sandsworn Tiara	54	1478
Runemastered Furtive Wraps	38	1341
Runemastered Knight Armour	48	1155
Runemastered Moulded Mitts	33	1382
Runemastered Shielded Helm	55	1538
Runemastered Stone Greaves	39	1274
Runeforged Feathered Mitts	33	1373
Runeforged Noble Greathelm	52	1506
Runemastered Array Buckler	6	1642
Runeforged Ceremonial Robe	47	1078
Runeforged Hawker's Jacket	50	1047
Runefather's Grasping Mail	246	1203
Runeforged Bulwark Greaves	39	1266
Runeforged Soldier Cuirass	45	1113
Runeforged Totemic Greaves	39	1263
Runeforged Wolfskin Mantle	49	1182
Runemastered Ancient Visor	55	1540
Runemastered Cinched Boots	40	1222
Runemastered Dyad Crossbow	228	1794
Runemastered Grand Cuisses	232	1291
Runemastered Grand Regalia	51	1162
Runemastered Grasping Mail	246	1202
Runemastered Heroic Armour	48	1157
Runemastered Smuggler Coat	46	1027
Runemastered Utility Wraps	38	1342
Runeforged Conqueror Plate	45	1108
Runeforged Tournament Mail	48	1136
Runeforged Tournament Mail	48	1137
Runeforged Tournament Mail	48	1138
Runeforged Conjurer Mantle	49	1183
Runeforged Flowing Raiment	47	1080
Runeforged Primal Markings	50	1048
Runeforged Slipstrike Vest	46	1016
Runeforged Sorcerous Tiara	54	1481
Runemastered Corvus Mantle	49	1197
Runemastered Havoc Raiment	47	1093
Runeforged Abyssal Cuirass	45	1109
Runemastered Assassin Garb	50	1059
Runeforged Ancient Buckler	6	1633
Runeforged Quickslip Shoes	44	1232
Runeforged Ancestral Tiara	54	1483
Runeforged Drakeskin Boots	40	1217
Runeforged Seastorm Mantle	49	1185
Runeforged Sekhema Sandals	41	1250
Runeforged Warlord Cuirass	45	1116
Runemastered Armoured Vest	46	1030
Runeforged Fists of Stone	38	1326
Runeforged Hardwood Targe	8	1679
Runeforged Rusted Cuirass	45	1095
Runeforged Feathered Robe	47	1062
Runeforged Wooden Buckler	6	1616
Runeforged Plated Buckler	6	1617
Runeforged Beaded Circlet	54	1469
Runeforged Bronze Greaves	39	1258
Runeforged Embossed Boots	40	1206
Runeforged Engraved Focus	229	1590
Runeforged Mail Vestments	49	1168
Runeforged Tempered Mitts	33	1366
Runeforged Threaded Shoes	44	1224
Runeforged Ridged Buckler	6	1619
Runeforged Crescent Targe	8	1682
Runeforged Spiked Buckler	6	1620
Runeforged Steeltoe Boots	40	1207
Runeforged Anchorite Garb	50	1036
Runeforged Chiseled Targe	8	1683
Runeforged Goldcast Cuffs	37	1406
Runeforged Ringed Buckler	6	1621
Runeforged Spined Bracers	34	1310
Runeforged Votive Raiment	47	1067
Runeforged Ironhead Spear	216	1732
Runeforged Tense Crossbow	228	1790
Runemastered Antler Focus	229	1609
Runemastered Bone Raiment	47	1086
Runemastered Brimmed Helm	55	1534
Runemastered Firm Bracers	34	1321
Runemastered Guarded Helm	55	1535
Runemastered Hexer's Robe	47	1085
Runemastered Horned Crown	56	1559
Runemastered Iron Buckler	6	1638
Runemastered Iron Cuirass	45	1119
Runemastered Iron Greaves	39	1271
Runemastered Keth Raiment	47	1088
Runemastered Leather Vest	46	1019
Runemastered Quilted Vest	46	1020
Runemastered Raider Plate	45	1120
Runemastered Rogue Armour	48	1150
Runemastered Stocky Mitts	33	1378
Runemastered Twig Circlet	54	1484
Runemastered Visored Helm	55	1536
Runemastered Waxed Jacket	50	1054
Runemastered Wicker Tiara	54	1485
Runeforged Hardwood Spear	216	1731
Runemastered Cloaked Mail	48	1152
Runemastered Martyr Crown	56	1561
Runemastered Studded Vest	46	1024
Runeforged Detailed Mitts	33	1369
Runemastered Fine Bracers	34	1324
Runeforged Mystic Raiment	47	1070
Runeforged Ancestral Mail	48	1132
Runeforged Decorated Helm	55	1526
Runeforged Ornate Buckler	6	1625
Runeforged Baroque Gloves	35	1351
Runeforged Hallowed Crown	56	1552
Runeforged Polished Targe	8	1691
Runeforged Crumbling Maul	23	1775
Runeforged Dualstring Bow	20	1755
Runemastered Gold Circlet	54	1489
Runemastered Scout's Vest	46	1025
Runemastered Spiral Wraps	38	1340
Runemastered Vaal Cuirass	45	1124
Runemastered Voodoo Focus	229	1613
Runeforged Plated Raiment	47	1072
Runeforged Twilight Tiara	54	1476
Runeforged Carved Greaves	39	1265
Runeforged Spiked Bracers	34	1315
Runeforged Hallowed Focus	229	1602
Runeforged Adorned Gloves	35	1350
Runeforged Dastard Armour	48	1143
Runeforged Exquisite Vest	46	1009
Runeforged Glorious Plate	45	1107
Runeforged Knightly Mitts	33	1374
Runeforged Ornate Buckler	6	1631
Runeforged Pious Leggings	43	1298
Runeforged Skycrown Tiara	54	1480
Runeforged Torment Jacket	50	1042
Runeforged Wanderer Shoes	44	1230
Runemastered Armoured Cap	53	1445
Runemastered Grand Visage	230	1542
Runemastered Torment Club	16	1722
Runemastered Velour Shoes	44	1236
Runeforged Noble Sabatons	42	1283
Runeforged Opulent Gloves	35	1354
Runeforged Ornate Greaves	39	1267
Runeforged Rambler Jacket	50	1050
Runemastered Ancient Mail	49	1199
Runemastered Strider Vest	46	1028
Runeforged Arcane Raiment	47	1075
Runeforged Barbed Bracers	34	1318
Runeforged Gleaming Cuffs	37	1413
Runeforged Utzaal Cuirass	45	1115
Runeforged Wyrmscale Coat	46	1017
Runemastered Plumed Focus	229	1614
Skullcrusher Quarterstaff	25	969
Runeforged Adherent Cuffs	37	1414
Runeforged Desert Buckler	6	1634
Runeforged Freebooter Cap	53	1435
Runeforged Tasalian Focus	229	1606
Runeforged Rawhide Boots	40	1204
Runeforged Rough Greaves	39	1256
Runeforged Straw Sandals	41	1237
Runeforged Suede Bracers	34	1306
Runeforged Tattered Robe	47	1061
Runeforged Mail Sabatons	42	1275
Runeforged Riveted Mitts	33	1365
Runeforged Sombre Gloves	35	1344
Runeforged Bound Bracers	34	1308
Runeforged Cultist Crown	56	1546
Runeforged Marabout Garb	50	1034
Runeforged Shrouded Vest	46	1000
Runeforged Studded Targe	8	1681
Runeforged Rhoahide Coat	46	1001
Runeforged Crystal Focus	229	1592
Runeforged Silk Slippers	41	1240
Runeforged Shaman Mantle	49	1169
Runeforged Hunting Shoes	44	1225
Runeforged Moulded Mitts	33	1368
Runeforged Pelt Leggings	43	1295
Runeforged Shielded Helm	55	1524
Runeforged Stone Greaves	39	1260
Runeforged Hunting Spear	216	1734
Runemastered Gauze Wraps	38	1338
Runemastered Hermit Garb	50	1053
Runemastered Hooded Mask	57	1462
Runemastered Laced Boots	40	1218
Runemastered Linen Wraps	38	1339
Runemastered Shabby Hood	53	1437
Runemastered Tonal Focus	229	1611
Runemastered Torn Gloves	35	1357
Runemastered Woven Focus	229	1608
Runeforged Edged Buckler	6	1622
Runeforged Dyad Crossbow	228	1793
Runemastered Chain Tiara	54	1487
Runemastered Cowled Helm	55	1537
Runemastered Hunter Hood	53	1439
Runemastered Steel Plate	45	1122
Runemastered Veiled Mask	57	1463
Runeforged Buckled Wraps	38	1330
Runeforged Knight Armour	48	1131
Metalworked Tower Shield	5	62
Runeforged Pearl Buckler	6	1624
Runeforged Smuggler Coat	46	1006
Runeforged Elegant Focus	229	1597
Runeforged Furtive Wraps	38	1331
Runeforged Gilt Leggings	43	1297
Runeforged Imperial Robe	47	1071
Runeforged Lamellar Mail	48	1133
Runeforged Noble Circlet	54	1475
Runemastered Tribal Mask	57	1464
Runeforged Ancient Mitts	33	1372
Runeforged Arrayed Focus	229	1600
Runeforged Cabalist Helm	55	1528
Runeforged Elegant Plate	45	1110
Runeforged River Raiment	47	1076
Runeforged Studded Boots	40	1212
Runeforged Array Buckler	6	1626
Runeforged Composite Bow	20	1754
Runemastered Corsair Cap	53	1441
Runemastered Heavy Crown	56	1562
Runemastered Wooden Club	16	1725
Runeforged Monastic Garb	50	1041
Runemastered Covert Hood	53	1444
Runeforged Attuned Focus	229	1598
Runeforged Aureate Targe	8	1688
Runeforged Adorned Wraps	38	1333
Runeforged Cultist Focus	229	1601
Runeforged Stone Cuirass	45	1112
Runeforged Aegis Buckler	6	1627
Runeforged Bold Sabatons	42	1280
Runeforged Bound Sandals	41	1247
Runeforged Cinched Boots	40	1214
Runeforged Druidic Crown	56	1554
Runeforged Druidic Focus	229	1603
Runeforged Grand Cuisses	232	1290
Runeforged Grand Regalia	51	1159
Runeforged Grasping Mail	246	1201
Runeforged Havoc Raiment	47	1073
Runeforged Heroic Armour	48	1135
Runeforged Mammoth Targe	8	1694
Runeforged Marching Mace	16	1723
Runeforged Utility Wraps	38	1332
Runemastered Magus Tiara	54	1493
Runemastered Titan Mitts	33	1383
Runeforged Corvus Mantle	49	1177
Runeforged Ancient Cuffs	37	1412
Runeforged Baroque Targe	8	1695
Runeforged Cavalry Boots	40	1215
Runeforged Charmed Shoes	44	1231
Runeforged Elegant Wraps	38	1335
Runeforged Grand Bracers	34	1317
Runeforged Leyline Focus	229	1604
Runeforged Saintly Crown	56	1555
Runeforged Shrouded Mail	48	1144
Runeforged Shrouded Mail	48	1145
Runeforged Shrouded Mail	48	1146
Runeforged Armoured Vest	46	1011
Runeforged Assassin Garb	50	1044
Runeforged Slayer Armour	48	1139
Runeforged Champion Helm	55	1532
Runeforged Kamasan Tiara	54	1482
Runeforged Soaring Targe	8	1696
Runeforged Cryptic Crown	56	1557
Runeforged Grinning Mask	57	1459
Runeforged Massive Mitts	33	1377
Runeforged Secured Wraps	38	1337
Runeforged Leather Vest	46	997
Runeforged Stocky Mitts	33	1364
Runeforged Twig Circlet	54	1467
Splintered Tower Shield	5	48
Runeforged Quilted Vest	46	998
Runeforged Brimmed Helm	55	1520
Runeforged Frayed Shoes	44	1223
Runeforged Pelage Targe	8	1680
Runeforged Antler Focus	229	1589
Runeforged Horned Crown	56	1545
Runeforged Wicker Tiara	54	1468
Runeforged Firm Bracers	34	1307
Runeforged Guarded Helm	55	1521
Runeforged Hexer's Robe	47	1063
Runeforged Iron Cuirass	45	1097
Runeforged Iron Greaves	39	1257
Runeforged Rogue Armour	48	1126
Runeforged Waxed Jacket	50	1033
Runeforged Bone Raiment	47	1064
Runeforged Iron Buckler	6	1618
Runeforged Raider Plate	45	1098
Runeforged Visored Helm	55	1522
Runeforged Cloaked Mail	48	1128
Runeforged Studded Vest	46	1002
Runeforged Keth Raiment	47	1066
Runeforged Martyr Crown	56	1547
Steelpoint Quarterstaff	25	317
Runeforged Scout's Vest	46	1003
Runeforged Spiral Wraps	38	1329
Runeforged Voodoo Focus	229	1593
Runeforged Plumed Focus	229	1594
Runeforged Vaal Cuirass	45	1102
Runemastered Aged Cuffs	37	1416
Runemastered Chain Mail	48	1149
Runemastered Iron Crown	56	1558
Runemastered Rope Cuffs	37	1415
Runemastered Twig Focus	229	1607
Runeforged Gold Circlet	54	1472
Runeforged Winged Spear	216	1735
Runeforged Corsair Vest	46	1005
Runeforged Fine Bracers	34	1311
Runeforged Flared Boots	40	1209
Runeforged Flax Sandals	41	1242
Runemastered Full Plate	45	1123
Transcendent Life Flask	60	863
Transcendent Mana Flask	61	872
Runeforged Ascetic Garb	50	1039
Runeforged Carved Targe	8	1686
Runeforged Lavish Crown	56	1550
Runeforged Mosaic Targe	8	1687
Runeforged Strider Vest	46	1007
Runeforged Velour Shoes	44	1227
Runeforged Layered Vest	46	1012
Runeforged Mantled Mail	48	1140
Runeforged Barbed Spear	216	1738
Runeforged Forked Spear	216	1737
Runemastered Altar Robe	47	1090
Runemastered Scale Mail	48	1154
Runemastered Solid Mask	57	1465
Runeforged Hatungo Garb	50	1046
Runeforged Jungle Tiara	54	1479
Runeforged Ornate Cuffs	37	1410
Goldworked Tower Shield	5	66
Blacksteel Tower Shield	5	60
Runeforged Archon Crown	56	1551
Runeforged Armoured Cap	53	1429
Runeforged Bladed Shoes	44	1228
Runeforged Brigand Mask	57	1456
Runeforged Gallant Helm	55	1527
Runeforged Grand Visage	230	1541
Runeforged Morning Star	16	1730
Runeforged Pointed Maul	23	1776
Runeforged Signet Cuffs	37	1409
Runeforged Sleek Jacket	50	1049
Runemastered Death Mask	57	1466
Runemastered Heavy Belt	3	1574
Runemastered Jade Tiara	54	1491
Runemastered Runic Fork	18	1741
Runemastered Velvet Cap	53	1443
Runeforged Cryptic Helm	55	1531
Runeforged Faridun Mask	57	1457
Runeforged Ornate Mitts	33	1375
Runeforged Ornate Plate	45	1114
Runeforged Death Mantle	49	1184
Runeforged Divine Crown	56	1556
Runeforged Sacred Focus	229	1605
Runeforged Soaring Mask	57	1458
Runeforged Trapper Hood	53	1434
Runeforged Vaal Greaves	39	1268
Blacksteel Crest Shield	9	952
Runeforged Austere Garb	50	1052
Runeforged Corsair Coat	46	1018
Runeforged Golden Targe	8	1697
Runeforged Hermit Garb	50	1032
Runeforged Shabby Hood	53	1419
Runeforged Torn Gloves	35	1343
Runeforged Gauze Wraps	38	1327
Runeforged Woven Focus	229	1588
Runeforged Pelt Mantle	49	1167
Runeforged Laced Boots	40	1205
Barricade Tower Shield	5	51
Crackling Quarterstaff	25	315
Runeforged Hooded Mask	57	1448
Runeforged Linen Wraps	38	1328
Runeforged Tonal Focus	229	1591
Runeforged Chain Tiara	54	1470
Runeforged Cowled Helm	55	1523
Runeforged Swathed Cap	53	1422
Runeforged Steel Plate	45	1100
Runeforged Veiled Mask	57	1449
Heraldric Tower Shield	5	54
Runeforged Heavy Crown	56	1548
Runeforged Hunter Hood	53	1423
Runeforged Tribal Mask	57	1450
Sectarian Crest Shield	9	116
Runeforged Wooden Club	16	1724
Runemastered Face Mask	57	1461
Runemastered Hewn Mask	57	1460
Runemastered Silk Robe	47	1087
Runeforged Recurve Bow	20	1753
Runeforged Spiked Club	16	1727
Runeforged Closed Helm	55	1525
Runeforged Corsair Cap	53	1425
Runeforged Runed Focus	229	1595
Barbarous Quarterstaff	25	326
Runeforged Whorl Focus	229	1596
Runeforged Shaded Mask	57	1452
Runeforged Titan Mitts	33	1370
Runeforged Pariah Mask	57	1454
Runeforged Wrapped Cap	53	1430
Runeforged Temple Maul	23	1773
Runemastered Viper Cap	53	1440
Runeforged Covert Hood	53	1428
Quartered Crest Shield	9	127
Runeforged Gold Gloves	35	1352
Runeforged Heavy Plate	45	1111
Runeforged Runner Vest	46	1013
Runeforged Stone Targe	8	1692
Glowering Crest Shield	9	128
Runeforged Avian Targe	8	1693
Runeforged Golden Mail	48	1142
Intricate Crest Shield	9	129
Runeforged Bound Cuffs	37	1411
Runeforged Grand Mitts	33	1371
Runeforged Grand Targe	8	1689
Runeforged Grim Gloves	35	1353
Runeforged Magus Focus	229	1599
Runeforged Magus Tiara	54	1477
Runeforged Warded Helm	55	1530
Runeforged Devout Garb	50	1043
Runeforged Vaal Gloves	35	1355
Runeforged Chain Mail	48	1125
Runeforged Twig Focus	229	1587
Runeforged Iron Crown	56	1544
Runeforged Rope Cuffs	37	1404
Runeforged Aged Cuffs	37	1405
Crescent Quarterstaff	25	316
Effigial Tower Shield	5	52
Jingling Crest Shield	9	115
Runeforged Full Plate	45	1101
Runeforged Scale Mail	48	1130
Runemastered Felt Cap	53	1438
Gargantuan Life Flask	60	862
Gargantuan Mana Flask	61	871
